,Unnamed: 0.1,Unnamed: 0,session_id,Utterance ID,Role,Content,Human,AI
1403,1403,1403,01801e36-4f2a-8b71-912c-48a1033aea19,0.0,STUDENT_1,I'm doing geometry trying to xy? wx=5 and wy=12. trying to find xy*,None,None
1404,1404,1404,01801e36-4f2a-8b71-912c-48a1033aea19,1.0,TEACHER,Hi! Hi! Sorry for the delay- how can I help Just read over your problem! Just read over your problem!,None,None
1405,1405,1405,01801e36-4f2a-8b71-912c-48a1033aea19,2.0,STUDENT_1,Hi Im trying to find xy wx=5 and wy=12,None,None
1406,1406,1406,01801e36-4f2a-8b71-912c-48a1033aea19,3.0,TEACHER,Great! So what info do you have now Great! So what info do you have now haha awesome haha awesome You answered my question You answered my question So you are trying to find xy So you are trying to find xy,None,Feeback Loop
1407,1407,1407,01801e36-4f2a-8b71-912c-48a1033aea19,4.0,STUDENT_1,i think xy=7,None,None
1408,1408,1408,01801e36-4f2a-8b71-912c-48a1033aea19,5.0,TEACHER,And you already have wx and wy And you already have wx and wy Awesome! Awesome! How did you get xy = 7 How did you get xy = 7,Scaffolding,Building on student responses
1409,1409,1409,01801e36-4f2a-8b71-912c-48a1033aea19,6.0,STUDENT_1,i know 5 and 7 makes12 so i thought i count the line twice as much.,None,None
1410,1410,1410,01801e36-4f2a-8b71-912c-48a1033aea19,7.0,TEACHER,"Yea so drawing it out really helps Yea so drawing it out really helps the total line is wy, which is 12 the total line is wy, which is 12 And you have part of it, wx = 5 And you have part of it, wx = 5 And you are looking for the mysterious xy And you are looking for the mysterious xy The good thing is if you know how much the entire line is, and you also now how much a part of it is, you can find the missing part by just subtracting! The good thing is if you know how much the entire line is, and you also now how much a part of it is, you can find the missing part by just subtracting! wy - wx = xy! wy - wx = xy!",Building on student responses,Building on student responses
1411,1411,1411,01801e36-4f2a-8b71-912c-48a1033aea19,8.0,STUDENT_1,its 7. so it was 7 at first but i need the problem wrong?,None,None
1412,1412,1412,01801e36-4f2a-8b71-912c-48a1033aea19,9.0,TEACHER,Exactly! That is the piece that is left :D Exactly! That is the piece that is left :D,Encouragement and affirmation,Encouragement and affirmation
1413,1413,1413,01801e36-4f2a-8b71-912c-48a1033aea19,10.0,STUDENT_1,did * ok thanks,Feeback Loop,None
1414,1414,1414,01801e36-4f2a-8b71-912c-48a1033aea19,11.0,TEACHER,Not a problem! Not a problem! Make sure to fill out the feedback form and hit end session! Make sure to fill out the feedback form and hit end session! It helps us make this an even better experience for everyone :) It helps us make this an even better experience for everyone :) Have a great rest of your day! Have a great rest of your day!,None,None
1415,1415,1415,01801e36-4f2a-8b71-912c-48a1033aea19,12.0,STUDENT_1,u as well. am i subtracting these too?,None,None
1416,1416,1416,01801e36-4f2a-8b71-912c-48a1033aea19,13.0,TEACHER,What does the question ask? What does the question ask?,None,Scaffolding
1417,1417,1417,01801e36-4f2a-8b71-912c-48a1033aea19,14.0,STUDENT_1,FH=21 and GH=15,None,None
1418,1418,1418,01801e36-4f2a-8b71-912c-48a1033aea19,15.0,TEACHER,Yup! Yup! You are subtracting the part You are subtracting the part GH GH from the whole from the whole,None,Building on student responses
1419,1419,1419,01801e36-4f2a-8b71-912c-48a1033aea19,16.0,STUDENT_1,ok thanks,None,None
1420,1420,1420,01801e36-4f2a-8b71-912c-48a1033aea19,17.0,TEACHER,FH FH to find the only other missing part FG to find the only other missing part FG Glad I could help! Glad I could help!,Building on student responses,Building on student responses
1421,1421,1421,01801e36-4f2a-8b71-912c-48a1033aea19,18.0,STUDENT_1,6?,None,None
1422,1422,1422,01801e36-4f2a-8b71-912c-48a1033aea19,19.0,TEACHER,Yes! Yes!,Feeback Loop,Building on student responses
1423,1423,1423,01801e36-4f2a-8b71-912c-48a1033aea19,20.0,STUDENT_1,ok,None,None
1424,1424,1424,01801e36-4f2a-8b71-912c-48a1033aea19,21.0,TEACHER,You got it! See you figured it out You got it! See you figured it out Remember to hit end session at the top right and give us feedback :) Remember to hit end session at the top right and give us feedback :),Encouragement and affirmation,Encouragement and affirmation
1425,1425,1425,01801e36-4f2a-8f35-a038-f1362369a2ea,0.0,TEACHER,hey,None,None
1426,1426,1426,01801e36-4f2a-8f35-a038-f1362369a2ea,1.0,STUDENT_1,helloo,None,None
1427,1427,1427,01801e36-4f2a-8f35-a038-f1362369a2ea,2.0,STUDENT_1,hey sorry it took me a while to write it out,None,None
1428,1428,1428,01801e36-4f2a-8f35-a038-f1362369a2ea,3.0,TEACHER,its alright :),Encouragement and affirmation,None
1429,1429,1429,01801e36-4f2a-8f35-a038-f1362369a2ea,4.0,STUDENT_1,so basically I'm taking algebra 2 and trig but the teacher I have is so confusing to learn from and I'm always confused of what to do,None,None
1430,1430,1430,01801e36-4f2a-8f35-a038-f1362369a2ea,5.0,TEACHER,so here first look at the 6,Scaffolding,None
1431,1431,1431,01801e36-4f2a-8f35-a038-f1362369a2ea,6.0,STUDENT_1,okay,None,None
1432,1432,1432,01801e36-4f2a-8f35-a038-f1362369a2ea,7.0,TEACHER,you multiply it by what is left after you cross out everything under it and beside it,None,Building on student responses
1433,1433,1433,01801e36-4f2a-8f35-a038-f1362369a2ea,8.0,TEACHER,then you do the same for the 1 and the 4,None,Building on student responses
1434,1434,1434,01801e36-4f2a-8f35-a038-f1362369a2ea,9.0,STUDENT_1,ohhhh,None,None
1435,1435,1435,01801e36-4f2a-8f35-a038-f1362369a2ea,10.0,TEACHER,then you solve that,None,None
1436,1436,1436,01801e36-4f2a-8f35-a038-f1362369a2ea,11.0,TEACHER,it should be -1 not +1 in the thing I wrote,None,Building on student responses
1437,1437,1437,01801e36-4f2a-8f35-a038-f1362369a2ea,12.0,STUDENT_1,there?,None,None
1438,1438,1438,01801e36-4f2a-8f35-a038-f1362369a2ea,13.0,TEACHER,yes,None,None
1439,1439,1439,01801e36-4f2a-8f35-a038-f1362369a2ea,14.0,STUDENT_1,oh okayy,None,None
1440,1440,1440,01801e36-4f2a-8f35-a038-f1362369a2ea,15.0,STUDENT_1,I'm just gonna do the work on paper cause there's no room on here and then just write down my answer if that's okay with you,None,None
1441,1441,1441,01801e36-4f2a-8f35-a038-f1362369a2ea,16.0,TEACHER,also it is probably easier to evaluate the 2by2 matrix before multiplying,Scaffolding,Building on student responses
1442,1442,1442,01801e36-4f2a-8f35-a038-f1362369a2ea,17.0,TEACHER,because you deal with less big numbers that way,None,None
1443,1443,1443,01801e36-4f2a-8f35-a038-f1362369a2ea,18.0,STUDENT_1,how would u evaluate the 2by2 matrix before multiplying,None,Feeback Loop
1444,1444,1444,01801e36-4f2a-8f35-a038-f1362369a2ea,19.0,STUDENT_1,ohhhh,None,None
1445,1445,1445,01801e36-4f2a-8f35-a038-f1362369a2ea,20.0,STUDENT_1,that makes a lot more sense now,None,None
1446,1446,1446,01801e36-4f2a-8f35-a038-f1362369a2ea,21.0,TEACHER,and so on,None,None
1447,1447,1447,01801e36-4f2a-8f35-a038-f1362369a2ea,22.0,TEACHER,do you think you can find the answer now?,Scaffolding,Feeback Loop
1448,1448,1448,01801e36-4f2a-8f35-a038-f1362369a2ea,23.0,STUDENT_1,yea it seems a lot easier just by looking at it,Feeback Loop,None
1449,1449,1449,01801e36-4f2a-8f35-a038-f1362369a2ea,24.0,STUDENT_1,thank you soooooo much,None,None
1450,1450,1450,01801e36-4f2a-8f35-a038-f1362369a2ea,25.0,TEACHER,great,None,None
1451,1451,1451,01801e36-4f2a-8f35-a038-f1362369a2ea,26.0,TEACHER,no problem,Encouragement and affirmation,None
1452,1452,1452,01801e36-4f2a-8f35-a038-f1362369a2ea,27.0,TEACHER,anything else I can help you with?,None,None
1453,1453,1453,01801e36-4f2a-8f35-a038-f1362369a2ea,28.0,STUDENT_1,do u know cramer's rule,None,None
1454,1454,1454,01801e36-4f2a-8f35-a038-f1362369a2ea,29.0,TEACHER,yes,None,None
1455,1455,1455,01801e36-4f2a-8f35-a038-f1362369a2ea,30.0,STUDENT_1,okay,None,None
1456,1456,1456,01801e36-4f2a-8f35-a038-f1362369a2ea,31.0,TEACHER,do you have a specific example you would like me to explain it through?,None,None
1457,1457,1457,01801e36-4f2a-8f35-a038-f1362369a2ea,32.0,TEACHER,or should I give you the general case?,None,None
1458,1458,1458,01801e36-4f2a-8f35-a038-f1362369a2ea,33.0,STUDENT_1,yea there's a few practice questions we were given to study,None,None
1459,1459,1459,01801e36-4f2a-8f35-a038-f1362369a2ea,34.0,TEACHER,alright,None,None
1460,1460,1460,01801e36-4f2a-8f35-a038-f1362369a2ea,35.0,STUDENT_1,how do u get three 2's?,None,Feeback Loop
1461,1461,1461,01801e36-4f2a-8f35-a038-f1362369a2ea,36.0,TEACHER,my bad,None,None
1462,1462,1462,01801e36-4f2a-8f35-a038-f1362369a2ea,37.0,STUDENT_1,its okay I do it all the time,None,None
1463,1463,1463,01801e36-4f2a-8f35-a038-f1362369a2ea,38.0,TEACHER,"first, solve the 2by2 matrix",None,Building on student responses
1464,1464,1464,01801e36-4f2a-8f35-a038-f1362369a2ea,39.0,TEACHER,"for a you take the 6.5,10 matrix and put it instead of the first column of the 2by2 matrix and divide it by the result of the first 2by2",None,Building on student responses
1465,1465,1465,01801e36-4f2a-8f35-a038-f1362369a2ea,40.0,TEACHER,for b you put it instead of the second column,None,Building on student responses
1466,1466,1466,01801e36-4f2a-8f35-a038-f1362369a2ea,41.0,TEACHER,does this make sense?,None,Feeback Loop
1467,1467,1467,01801e36-4f2a-8f35-a038-f1362369a2ea,42.0,STUDENT_1,yea,None,None
1468,1468,1468,01801e36-4f2a-8f35-a038-f1362369a2ea,43.0,STUDENT_1,I get it now,Feeback Loop,None
1469,1469,1469,01801e36-4f2a-8f35-a038-f1362369a2ea,44.0,TEACHER,great :),None,Encouragement and affirmation
1470,1470,1470,01801e36-4f2a-8f35-a038-f1362369a2ea,45.0,TEACHER,anything else?,None,None
1471,1471,1471,01801e36-4f2a-8f35-a038-f1362369a2ea,46.0,STUDENT_1,that's basically it,None,None
1472,1472,1472,01801e36-4f2a-8f35-a038-f1362369a2ea,47.0,STUDENT_1,thank you so much!!!,None,None
1473,1473,1473,01801e36-4f2a-8f35-a038-f1362369a2ea,48.0,TEACHER,no problem,Encouragement and affirmation,None
1474,1474,1474,01801e36-4f2a-8f35-a038-f1362369a2ea,49.0,TEACHER,have a good night,None,None
1475,1475,1475,01801e36-4f2a-8f35-a038-f1362369a2ea,50.0,STUDENT_1,ur a great person for helping ;),None,None
1476,1476,1476,01801e36-4f2a-8f35-a038-f1362369a2ea,51.0,STUDENT_1,you too,None,None
1477,1477,1478,01801e36-4f2a-8fe6-55a5-f524c5c75087,0.0,TEACHER,hello?,None,None
1478,1478,1479,01801e36-4f2a-8fe6-55a5-f524c5c75087,1.0,STUDENT_1,hi,None,None
1479,1479,1480,01801e36-4f2a-8fe6-55a5-f524c5c75087,2.0,TEACHER,hi again,None,None
1480,1480,1481,01801e36-4f2a-8fe6-55a5-f524c5c75087,3.0,TEACHER,did you need more help,None,None
1481,1481,1482,01801e36-4f2a-8fe6-55a5-f524c5c75087,4.0,STUDENT_1,i came across another question that i need help with,None,None
1482,1482,1483,01801e36-4f2a-8fe6-55a5-f524c5c75087,5.0,TEACHER,okay is it the one already written,None,None
1483,1483,1484,01801e36-4f2a-8fe6-55a5-f524c5c75087,6.0,STUDENT_1,yes,None,None
1484,1484,1485,01801e36-4f2a-8fe6-55a5-f524c5c75087,7.0,TEACHER,okay what is the prime factorization of 216,None,None
1485,1485,1486,01801e36-4f2a-8fe6-55a5-f524c5c75087,8.0,STUDENT_1,2 and 108,None,Feeback Loop
1486,1486,1487,01801e36-4f2a-8fe6-55a5-f524c5c75087,9.0,TEACHER,remember prime factorization can only have prime numbers,None,Building on student responses
1487,1487,1488,01801e36-4f2a-8fe6-55a5-f524c5c75087,10.0,TEACHER,108 can be simplified further,None,Building on student responses
1488,1488,1489,01801e36-4f2a-8fe6-55a5-f524c5c75087,11.0,STUDENT_1,3 and 36,None,Feeback Loop
1489,1489,1490,01801e36-4f2a-8fe6-55a5-f524c5c75087,12.0,TEACHER,remember what i did earlier,None,Scaffolding
1490,1490,1491,01801e36-4f2a-8fe6-55a5-f524c5c75087,13.0,STUDENT_1,yes,None,None
1491,1491,1492,01801e36-4f2a-8fe6-55a5-f524c5c75087,14.0,TEACHER,see 2 and 108,None,None
1492,1492,1493,01801e36-4f2a-8fe6-55a5-f524c5c75087,15.0,TEACHER,now you need to simplify 108,None,Scaffolding
1493,1493,1494,01801e36-4f2a-8fe6-55a5-f524c5c75087,16.0,TEACHER,thats closer,None,None
1494,1494,1495,01801e36-4f2a-8fe6-55a5-f524c5c75087,17.0,TEACHER,but 36 can be simplified,None,Building on student responses
1495,1495,1496,01801e36-4f2a-8fe6-55a5-f524c5c75087,18.0,STUDENT_1,oh 3 and 3,None,Feeback Loop
1496,1496,1497,01801e36-4f2a-8fe6-55a5-f524c5c75087,19.0,STUDENT_1,am i right,None,None
1497,1497,1498,01801e36-4f2a-8fe6-55a5-f524c5c75087,20.0,TEACHER,what two numbers multiply to 36,None,Building on student responses
1498,1498,1499,01801e36-4f2a-8fe6-55a5-f524c5c75087,21.0,TEACHER,not quite,None,Building on student responses
1499,1499,1500,01801e36-4f2a-8fe6-55a5-f524c5c75087,22.0,STUDENT_1,6 and 6,None,None
1500,1500,1501,01801e36-4f2a-8fe6-55a5-f524c5c75087,23.0,TEACHER,okay good,None,None
1501,1501,1502,01801e36-4f2a-8fe6-55a5-f524c5c75087,24.0,TEACHER,now how can 6 be simplified,None,Building on student responses
1502,1502,1503,01801e36-4f2a-8fe6-55a5-f524c5c75087,25.0,STUDENT_1,3 and 3,None,Feeback Loop
1503,1503,1504,01801e36-4f2a-8fe6-55a5-f524c5c75087,26.0,TEACHER,3 times 3 is 9,None,None
1504,1504,1505,01801e36-4f2a-8fe6-55a5-f524c5c75087,27.0,STUDENT_1,"3,2",None,Feeback Loop
1505,1505,1506,01801e36-4f2a-8fe6-55a5-f524c5c75087,28.0,TEACHER,yes,None,None
1506,1506,1507,01801e36-4f2a-8fe6-55a5-f524c5c75087,29.0,TEACHER,so if you look at the board,None,None
1507,1507,1508,01801e36-4f2a-8fe6-55a5-f524c5c75087,30.0,TEACHER,uh,None,None
1508,1508,1509,01801e36-4f2a-8fe6-55a5-f524c5c75087,31.0,TEACHER,im so sorry,None,None
1509,1509,1510,01801e36-4f2a-8fe6-55a5-f524c5c75087,32.0,TEACHER,i deleted it by accident,None,None
1510,1510,1511,01801e36-4f2a-8fe6-55a5-f524c5c75087,33.0,STUDENT_1,it ok,None,None
1511,1511,1512,01801e36-4f2a-8fe6-55a5-f524c5c75087,34.0,TEACHER,okay so looking at my chart,None,None
1512,1512,1513,01801e36-4f2a-8fe6-55a5-f524c5c75087,35.0,TEACHER,how many 2's are there,None,Scaffolding
1513,1513,1514,01801e36-4f2a-8fe6-55a5-f524c5c75087,36.0,STUDENT_1,thers is 4 2<s,None,None
1514,1514,1515,01801e36-4f2a-8fe6-55a5-f524c5c75087,37.0,TEACHER,are you sure you counted correctly,None,Building on student responses
1515,1515,1516,01801e36-4f2a-8fe6-55a5-f524c5c75087,38.0,STUDENT_1,no wait 2 2's,None,Feeback Loop
1516,1516,1517,01801e36-4f2a-8fe6-55a5-f524c5c75087,39.0,TEACHER,almost,None,Building on student responses
1517,1517,1518,01801e36-4f2a-8fe6-55a5-f524c5c75087,40.0,TEACHER,i circled them in red,None,None
1518,1518,1519,01801e36-4f2a-8fe6-55a5-f524c5c75087,41.0,STUDENT_1,3 2's,None,None
1519,1519,1520,01801e36-4f2a-8fe6-55a5-f524c5c75087,42.0,TEACHER,yes,None,None
1520,1520,1521,01801e36-4f2a-8fe6-55a5-f524c5c75087,43.0,TEACHER,and how many 3's are there,None,Building on student responses
1521,1521,1522,01801e36-4f2a-8fe6-55a5-f524c5c75087,44.0,STUDENT_1,2 3's,None,None
1522,1522,1523,01801e36-4f2a-8fe6-55a5-f524c5c75087,45.0,TEACHER,almost,None,Building on student responses
1523,1523,1524,01801e36-4f2a-8fe6-55a5-f524c5c75087,46.0,STUDENT_1,3 3's ?,None,Feeback Loop
1524,1524,1525,01801e36-4f2a-8fe6-55a5-f524c5c75087,47.0,TEACHER,yes,None,None
1525,1525,1526,01801e36-4f2a-8fe6-55a5-f524c5c75087,48.0,TEACHER,are you counting what i am counting?,None,Scaffolding
1526,1526,1527,01801e36-4f2a-8fe6-55a5-f524c5c75087,49.0,STUDENT_1,yes,None,None
1527,1527,1528,01801e36-4f2a-8fe6-55a5-f524c5c75087,50.0,TEACHER,okay,None,None
1528,1528,1529,01801e36-4f2a-8fe6-55a5-f524c5c75087,51.0,TEACHER,so thus the prime factorization of 216 is 2^3 times 3^3,None,None
1529,1529,1530,01801e36-4f2a-8fe6-55a5-f524c5c75087,52.0,TEACHER,does that make sense,None,None
1530,1530,1531,01801e36-4f2a-8fe6-55a5-f524c5c75087,53.0,STUDENT_1,yes,None,None
1531,1531,1532,01801e36-4f2a-8fe6-55a5-f524c5c75087,54.0,TEACHER,did that make sense,None,None
1532,1532,1533,01801e36-4f2a-8fe6-55a5-f524c5c75087,55.0,STUDENT_1,yes that makes more sense,None,None
1533,1533,1534,01801e36-4f2a-8fe6-55a5-f524c5c75087,56.0,TEACHER,okay,None,None
1534,1534,1535,01801e36-4f2a-8fe6-55a5-f524c5c75087,57.0,TEACHER,and the v,None,None
1535,1535,1536,01801e36-4f2a-8fe6-55a5-f524c5c75087,58.0,TEACHER,since it is not squared,None,None
1536,1536,1537,01801e36-4f2a-8fe6-55a5-f524c5c75087,59.0,TEACHER,it can not be taken out of the square root,None,None
1537,1537,1538,01801e36-4f2a-8fe6-55a5-f524c5c75087,60.0,STUDENT_1,it stays the same,None,None
1538,1538,1539,01801e36-4f2a-8fe6-55a5-f524c5c75087,61.0,TEACHER,yes,None,None
1539,1539,1540,01801e36-4f2a-8fe6-55a5-f524c5c75087,62.0,TEACHER,exactly,None,None
1540,1540,1541,01801e36-4f2a-8fe6-55a5-f524c5c75087,63.0,STUDENT_1,so you're basically simplifying the 216 only not the v since it is not squared,None,None
1541,1541,1542,01801e36-4f2a-8fe6-55a5-f524c5c75087,64.0,TEACHER,yes,None,None
1542,1542,1543,01801e36-4f2a-8fe6-55a5-f524c5c75087,65.0,TEACHER,you should always prime factorize numbers if they are not already prime,None,None
1543,1543,1544,01801e36-4f2a-8fe6-55a5-f524c5c75087,66.0,TEACHER,otherwise you can not see you can take out 6 from the root,None,Feeback Loop
1544,1544,1545,01801e36-4f2a-8fe6-55a5-f524c5c75087,67.0,STUDENT_1,what do you mean,None,None
1545,1545,1546,01801e36-4f2a-8fe6-55a5-f524c5c75087,68.0,STUDENT_1,?,None,None
1546,1546,1547,01801e36-4f2a-8fe6-55a5-f524c5c75087,69.0,STUDENT_1,by taking out the 6 from the square root,None,None
1547,1547,1548,01801e36-4f2a-8fe6-55a5-f524c5c75087,70.0,TEACHER,from the prime factorization i saw there was a 6^2,None,None
1548,1548,1549,01801e36-4f2a-8fe6-55a5-f524c5c75087,71.0,TEACHER,the square root of 6^2 is 6,None,None
1549,1549,1550,01801e36-4f2a-8fe6-55a5-f524c5c75087,72.0,TEACHER,so that is why it is on the left side of the root,None,None
1550,1550,1551,01801e36-4f2a-8fe6-55a5-f524c5c75087,73.0,STUDENT_1,oh that clears everything,None,None
1551,1551,1552,01801e36-4f2a-8fe6-55a5-f524c5c75087,74.0,STUDENT_1,i get it now,None,None
1552,1552,1553,01801e36-4f2a-8fe6-55a5-f524c5c75087,75.0,TEACHER,okay that's great,None,Encouragement and affirmation
1553,1553,1554,01801e36-4f2a-8fe6-55a5-f524c5c75087,76.0,STUDENT_1,thanks for the help again,None,None
1554,1554,1555,01801e36-4f2a-8fe6-55a5-f524c5c75087,77.0,TEACHER,no problems,None,None
1555,1555,1556,01801e36-4f2a-8fe6-55a5-f524c5c75087,78.0,TEACHER,have a good night :),None,None
1556,1556,1557,01801e36-4f2a-96ca-7031-c6ca65fc02e6,0.0,TEACHER,Hi,None,None
1557,1557,1558,01801e36-4f2a-96ca-7031-c6ca65fc02e6,1.0,STUDENT_1,Hey,None,None
1558,1558,1559,01801e36-4f2a-96ca-7031-c6ca65fc02e6,2.0,STUDENT_1,So I have an expression I have to factor,None,None
1559,1559,1560,01801e36-4f2a-96ca-7031-c6ca65fc02e6,3.0,STUDENT_1,But im stumped,None,None
1560,1560,1561,01801e36-4f2a-96ca-7031-c6ca65fc02e6,4.0,TEACHER,ok,None,None
1561,1561,1562,01801e36-4f2a-96ca-7031-c6ca65fc02e6,5.0,TEACHER,What is the equation?,None,Scaffolding
1562,1562,1563,01801e36-4f2a-96ca-7031-c6ca65fc02e6,6.0,STUDENT_1,Its pretty long so here it is: 5x^2+18ax+18x+16a^2+26a-35,None,None
1563,1563,1564,01801e36-4f2a-96ca-7031-c6ca65fc02e6,7.0,TEACHER,and you need to find out the value of x i suppose?,None,Scaffolding
1564,1564,1565,01801e36-4f2a-96ca-7031-c6ca65fc02e6,8.0,STUDENT_1,No i need to factor it,None,None
1565,1565,1566,01801e36-4f2a-96ca-7031-c6ca65fc02e6,9.0,TEACHER,ok,None,None
1566,1566,1567,01801e36-4f2a-96ca-7031-c6ca65fc02e6,10.0,TEACHER,just a sec,None,None
1567,1567,1568,01801e36-4f2a-96ca-7031-c6ca65fc02e6,11.0,STUDENT_1,alright,None,None
1568,1568,1569,01801e36-4f2a-96ca-7031-c6ca65fc02e6,12.0,TEACHER,do you have the correct answer for this question?,None,Scaffolding
1569,1569,1570,01801e36-4f2a-96ca-7031-c6ca65fc02e6,13.0,STUDENT_1,no,None,None
1570,1570,1571,01801e36-4f2a-96ca-7031-c6ca65fc02e6,14.0,STUDENT_1,my teacher said it was factorable,None,None
1571,1571,1572,01801e36-4f2a-96ca-7031-c6ca65fc02e6,15.0,STUDENT_1,thats all i know,None,None
1572,1572,1573,01801e36-4f2a-96ca-7031-c6ca65fc02e6,16.0,TEACHER,ok its a complex equation give me few mins more please,None,None
1573,1573,1574,01801e36-4f2a-96ca-7031-c6ca65fc02e6,17.0,STUDENT_1,alright sure,None,None
1574,1574,1575,01801e36-4f2a-96ca-7031-c6ca65fc02e6,18.0,TEACHER,Yes,None,None
1575,1575,1576,01801e36-4f2a-96ca-7031-c6ca65fc02e6,19.0,TEACHER,You there?,None,None
1576,1576,1577,01801e36-4f2a-96ca-7031-c6ca65fc02e6,20.0,TEACHER,I have a solution for you,None,None
1577,1577,1578,01801e36-4f2a-96ca-7031-c6ca65fc02e6,21.0,STUDENT_1,yes,None,None
1578,1578,1579,01801e36-4f2a-96ca-7031-c6ca65fc02e6,22.0,TEACHER,alright,None,None
1579,1579,1580,01801e36-4f2a-96ca-7031-c6ca65fc02e6,23.0,TEACHER,so yes its factorable,None,None
1580,1580,1581,01801e36-4f2a-96ca-7031-c6ca65fc02e6,24.0,STUDENT_1,im here,None,None
1581,1581,1582,01801e36-4f2a-96ca-7031-c6ca65fc02e6,25.0,STUDENT_1,what is the solution,None,None
1582,1582,1583,01801e36-4f2a-96ca-7031-c6ca65fc02e6,26.0,TEACHER,Which grade you are in?,None,Scaffolding
1583,1583,1584,01801e36-4f2a-96ca-7031-c6ca65fc02e6,27.0,STUDENT_1,10th,None,None
1584,1584,1585,01801e36-4f2a-96ca-7031-c6ca65fc02e6,28.0,TEACHER,cool,None,None
1585,1585,1586,01801e36-4f2a-96ca-7031-c6ca65fc02e6,29.0,TEACHER,so lets start,None,Scaffolding
1586,1586,1587,01801e36-4f2a-96ca-7031-c6ca65fc02e6,30.0,STUDENT_1,alright then,None,None
1587,1587,1588,01801e36-4f2a-96ca-7031-c6ca65fc02e6,31.0,TEACHER,5x^2+18ax+18x+16a^2+26a-35,None,None
1588,1588,1589,01801e36-4f2a-96ca-7031-c6ca65fc02e6,32.0,TEACHER,This is your equation,None,None
1589,1589,1590,01801e36-4f2a-96ca-7031-c6ca65fc02e6,33.0,STUDENT_1,yes,None,None
1590,1590,1591,01801e36-4f2a-96ca-7031-c6ca65fc02e6,34.0,TEACHER,which can be written as,None,Scaffolding
1591,1591,1592,01801e36-4f2a-96ca-7031-c6ca65fc02e6,35.0,TEACHER,5x^2+18(a+1)x+16a^2+26a-35,None,None
1592,1592,1593,01801e36-4f2a-96ca-7031-c6ca65fc02e6,36.0,TEACHER,right?,None,None
1593,1593,1594,01801e36-4f2a-96ca-7031-c6ca65fc02e6,37.0,TEACHER,I just took 18 and x outside of the parentheses,None,Scaffolding
1594,1594,1595,01801e36-4f2a-96ca-7031-c6ca65fc02e6,38.0,STUDENT_1,yeah,None,None
1595,1595,1596,01801e36-4f2a-96ca-7031-c6ca65fc02e6,39.0,TEACHER,ok,None,None
1596,1596,1597,01801e36-4f2a-96ca-7031-c6ca65fc02e6,40.0,TEACHER,5x^2+18ax+18x+(2a+5)(8a-7),None,None
1597,1597,1598,01801e36-4f2a-96ca-7031-c6ca65fc02e6,41.0,TEACHER,sorry,None,None
1598,1598,1599,01801e36-4f2a-96ca-7031-c6ca65fc02e6,42.0,TEACHER,5x^2+18(a+1)x+16a^2+26a-35,None,None
1599,1599,1600,01801e36-4f2a-96ca-7031-c6ca65fc02e6,43.0,TEACHER,so we were here right,None,Scaffolding
1600,1600,1601,01801e36-4f2a-96ca-7031-c6ca65fc02e6,44.0,TEACHER,this can be written as,None,Scaffolding
1601,1601,1602,01801e36-4f2a-96ca-7031-c6ca65fc02e6,45.0,TEACHER,5x^2+18(a+1)x+(2a+5)(8a-7),None,None
1602,1602,1603,01801e36-4f2a-96ca-7031-c6ca65fc02e6,46.0,TEACHER,make sense?,None,None
1603,1603,1604,01801e36-4f2a-96ca-7031-c6ca65fc02e6,47.0,STUDENT_1,yes,None,None
1604,1604,1605,01801e36-4f2a-96ca-7031-c6ca65fc02e6,48.0,TEACHER,feel free to ask any question you may have,None,None
1605,1605,1606,01801e36-4f2a-96ca-7031-c6ca65fc02e6,49.0,TEACHER,Now that we have a quadratic equation of the form,None,Scaffolding
1606,1606,1607,01801e36-4f2a-96ca-7031-c6ca65fc02e6,50.0,TEACHER,ax^2+bx+c,None,None
1607,1607,1608,01801e36-4f2a-96ca-7031-c6ca65fc02e6,51.0,STUDENT_1,i see,None,None
1608,1608,1609,01801e36-4f2a-96ca-7031-c6ca65fc02e6,52.0,TEACHER,where a = 5,None,Scaffolding
1609,1609,1610,01801e36-4f2a-96ca-7031-c6ca65fc02e6,53.0,TEACHER,b=18(a+1),None,Scaffolding
1610,1610,1611,01801e36-4f2a-96ca-7031-c6ca65fc02e6,54.0,TEACHER,c=(2a+5)(8a-7),None,Scaffolding
1611,1611,1612,01801e36-4f2a-96ca-7031-c6ca65fc02e6,55.0,TEACHER,following it?,None,None
1612,1612,1613,01801e36-4f2a-96ca-7031-c6ca65fc02e6,56.0,STUDENT_1,yes,None,None
1613,1613,1614,01801e36-4f2a-96ca-7031-c6ca65fc02e6,57.0,TEACHER,ok,None,None
1614,1614,1615,01801e36-4f2a-96ca-7031-c6ca65fc02e6,58.0,STUDENT_1,and plug that in to the quadratic equation,None,None
1615,1615,1616,01801e36-4f2a-96ca-7031-c6ca65fc02e6,59.0,STUDENT_1,wait no,None,None
1616,1616,1617,01801e36-4f2a-96ca-7031-c6ca65fc02e6,60.0,TEACHER,so we have a formula to get the factors of a quadratic equation of format ax^2+bx+c,None,Building on student responses
1617,1617,1618,01801e36-4f2a-96ca-7031-c6ca65fc02e6,61.0,STUDENT_1,nvm carry on,None,None
1618,1618,1619,01801e36-4f2a-96ca-7031-c6ca65fc02e6,62.0,STUDENT_1,alright,None,None
1619,1619,1620,01801e36-4f2a-96ca-7031-c6ca65fc02e6,63.0,TEACHER,so the factors = [-b+ sqrt(b^2-4ac)]/2a,None,None
